msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
isQJzz9ogKVLL4+7e0Yrfk6m16kfXXoUGmKw5rmzU18=,31,30,149,149,1,20170331,20170430,0
fa9K53aHetvC52dmafALDYk6jKRcZ85pNdAUzN3vMyg=,41,30,99,99,1,20170317,20170417,0
XrJ3EOwmI98B5+JnXX+h1yubfFC0zH8YwXfHidbUPlw=,41,30,99,99,1,20170324,20170424,0
2eV8HenMoC77XG3RIqI3oOEGMYRtnt2tJG7b3xw3O6Q=,41,30,149,149,1,20170331,20170502,0
xblcUhDxoNuQzO8qeZTaJE/XX3jP6MlF6P7sDv9ptHU=,39,30,149,149,1,20170322,20170428,1
UQulq5hQU/i5zQR97Y4jY4YqyMscPMW7Yl2ZSPeJP+0=,36,30,180,180,0,20170312,20170411,0
n8GYiyJAumR9so2fXqnWHSWPqz8OgJ+GSXULzWB5U3g=,32,90,298,298,0,20170101,20170406,0
9kW4ORgM/7pZ3O2i4/ACTkeyjt1keEpBRmcWiYEZHiU=,41,30,149,149,1,20170306,20170406,0
q0/P1EY7XibrewiWdqUY3lKlZnEgje/8WLjM1Bg5kh8=,39,30,149,149,1,20170331,20170531,0
xVC2iGB/7aBtfqdfbMMo3KjFauEq1ruOjD/SyaIHYo0=,41,30,99,99,1,20170319,20170419,0
jzd6BGQgSvQwTWnjVQTLd5YoaolfZX+4sK5Eh+HNY+E=,32,180,536,536,0,20170105,20170704,0
zlXd0S9x2KSDSukCy1/3LPxaR/57QS6WuFA2G1sikKw=,41,30,100,100,1,20170302,20170402,0
AlVm29f09sFokWVa6MomyZpPf5RnYwFhUCptFO/h0AA=,38,90,477,477,0,20170113,20170415,0
CSqlZQ+tbFwMxoKxipkJfxp4YlA107NJZVpJnYebke8=,41,30,99,99,1,20170310,20170410,0
mwxXSHgQLRoGuEy9QGih9bdKvJbb+Zkvs3pMigG3JsE=,36,30,180,180,1,20170330,20170506,0
3CnPm81lyybfX/xgxgZperLbtY8WWVv3EoIFcR9tKSo=,39,30,149,149,1,20170329,20170414,1
XVD3iKfGPu0/N316eX5dJRsaE/vi8waW6CvMyXyHAJA=,41,30,99,99,1,20170325,20170425,0
ZLcpu+zjfSHgNHYnpxshuEVVjlSRvT1cgLBzCzVWZEE=,41,30,99,99,1,20170307,20170407,0
FakweqsscKRI01H8Vza8z4zk8EHnyacbkbyFdO9Dhb4=,41,30,99,99,1,20170323,20170423,0
OCwgQQNvqjLboVTn/4OxNrJxxozadXMEfp2ut8GdusA=,41,30,99,99,1,20170314,20170414,0
SR1/PESJetmLvTm2i0H4iJH7hJSmZtui4jY7O2stmRA=,40,30,149,149,1,20170309,20170409,0
sKSnRWXQba2qrunTYwtahvPHQu8FeRsoHr2rjjVyPU0=,41,30,149,149,1,20170331,20170430,0
BmY4wQcjMQ9LNOeoJIH3+6tY77AfaalPd3uZwNsXJ2A=,41,30,99,99,1,20170309,20170409,0
gitXPvyehoMb4EjdH1F7EfLlRs++gK4B2kyfF00NZuI=,38,195,894,894,0,20170301,20170912,0
MhAC+2KJl1TzSu4P/Derbtib0Je5Cf2egOYG/vibs3o=,31,30,149,149,1,20170331,20170430,0
ji0Z7qEpddVJOwnWXl5ApS4vEbKLbPh/Z+JIlcMzgN0=,39,30,149,149,1,20170331,20170506,0
QP5YvyJSFmKwikJTEiowrqOb5timbVCH2R0xWFHPQh4=,41,30,149,149,1,20150709,20180331,0
9PI4BcAHvhM1HPU1bGwROowdPlan1Dc3Ryr4b456rB0=,29,30,180,180,0,20170301,20170331,0
p2nEBSXE3Nm93C1S3VPlfI2xr7zgyY+4HkYdcxq2lc4=,41,30,99,99,1,20170306,20170406,0
oPOY+bJG8mSkgmVwa29/iR1lmZZqd7lC1Eh1EwFnpFM=,39,30,149,149,1,20170228,20170414,0
8u9lkwrfb4XLYaJl3PL5q3Jkbvk157gkur5FWEAGjJk=,39,30,149,149,1,20170228,20170420,0
IEHE2rIuWQ8G1bcIwShydMYfZH9xMe8Yp7blRcjKZbI=,41,30,99,99,1,20170325,20170425,0
PK4ySoNpf8vt4MsoTZmjqPFVxp78iS0MLPKT1aSv24U=,37,30,149,149,1,20170318,20170417,0
KcL+a7p5E21FFDPKXlIp5jlFp/ynAWG8HHyMxIiPoEU=,41,30,99,99,1,20170320,20170320,1
che3iIwaVS7dAV8Q3kmnO9tuQBFVl/zapS1SiLEpUsg=,31,30,149,149,1,20170331,20170430,0
l+/1aONLQXgmy6K9f7hD5GdWyVqQYYZdjgs+wRkOGgQ=,41,30,99,99,1,20170306,20170408,0
4yfIi1N6qKj4/2iuNpYB+ljlL7L9pagWAsq9PqBhPqU=,32,90,298,298,0,20170313,20170611,0
oLo8BkxMTRDB1YRCmQEDtuNLd38mQvQc4Tt9n12Ox9w=,41,30,99,99,1,20170321,20170421,0
7oHmzP1szeKk7Pl5zZbKRTXrDiYqCvHFv8Cc7ZsKUNo=,40,30,149,149,1,20170318,20170409,1
t5/EGA6NOfnMh5MQ9/luFY8GqOIs2tZQ5vvyclYLCNA=,41,30,129,129,1,20170306,20170406,0
Io3uTOYJS8I3943Wli1AmhvuF7rBXlYdBhaHy8I/sH0=,37,30,149,149,1,20170325,20170424,0
Q/TapOpg9vdnKmH2X/uu8OiAsNgfRxeHNeuTQB8JBdw=,41,30,149,149,1,20151110,20171209,0
BaiRyGl/QIB8odYKn02ElWHpz2/YcqFHTpDMgxK1Lng=,32,410,1788,1788,0,20160610,20170801,0
9esxlAFhPqrEQT89lKw8+HcIs6oPz7NdejQG0OvwWF8=,41,30,99,99,1,20170331,20170501,0
Les4vIv//Yfi9IpzD9b6kt9sN9pWGeXEdQlVin/DaYk=,41,30,129,129,1,20170316,20170320,1
BB3X9e2XaTEYwjLVhaXFQSRg3xM9UixuRdyVmYmBrNY=,32,395,1599,1599,0,20160325,20170430,0
w7MLbh9TMpF3yW+klUEIEYc6iPFcMn2LTyfasc5JsWg=,41,30,99,99,1,20170323,20170423,0
dIXpraBbnPmwAheCZ6vSkGDgIlDprjefBlL9MwVdNuc=,40,30,149,149,1,20170301,20170406,0
6YZ0v2GnjwHvmlqzRjOeEYb9q4NkUqDzjct6zEDebTo=,41,30,99,99,1,20170301,20170401,0
AfBvw1tjD+YFDVwwL6/Q6+r2f12fvNHg+lRAmsxN1gw=,38,30,149,149,0,20170317,20170416,0
oc0UlaEvuA3n/r6yEI0bAyYERnT8d7tb1wCpBZJvzhU=,23,30,149,149,1,20170331,20170430,0
D7TYlMCOEd7eUNyMuXkXDbuAOlBFS/41wt0QLxFcdDI=,41,30,99,99,1,20170301,20170401,0
CBqd8IlhZIB88wAY1ugrltMB46CIfw74/Ynf+eCVDHE=,38,30,149,149,0,20170327,20170426,0
1sg8ETXdoGzhTh1rhJwIvqlgE8V8WwAqCYk0NkCSxho=,20,100,480,480,0,20170117,20170427,0
h8BfmOdpObqvwao9NX+KinNJ4K4TQS6HD/sdBWJnQIE=,41,30,149,149,1,20170301,20170401,0
cuUVjkTDDL5cxEs2H45E7FI6Fd0LrMG73jEmZUApWLs=,38,365,1788,1788,0,20161001,20171001,0
krdPF8SBJBpXNHpKgDCj0jNrExhMXBdmQaUjULLyEhU=,41,30,99,99,1,20170308,20170408,0
bVZ6aJp5n0NBhDwQ6WB3PaVKwMEQpps81quWyynPpJo=,41,30,149,149,1,20151105,20170904,0
Q1oJvCGeJr5UaCJV5N4lMP73hXfAb8YHK88R7mmLo2c=,36,30,180,180,0,20170320,20170419,0
QIvE3ehX/7Z36PWO/SD8Eh4bwzQI4fa2sEGJtzQd7Fo=,39,30,149,149,1,20170331,20170509,0
pXyw1BAmmIOJzJU1v3Ouau9BGj/22AYahESg00LNgfU=,32,410,1788,1788,0,20160419,20170606,0
SynBOJTue3s+4lbdjsYVYyNmrurqECJUXYO2gfMioAM=,41,30,99,99,1,20170307,20170407,0
xfz/Y7Wvxqrv3Zq0+d3xTVk8y847yMkhDTRzJBs4YTU=,22,395,1599,1599,0,20160906,20171012,0
75KL6q3DAc5CMU9ayP1czNC/5j4P5QZfmMhyNvjYgv4=,41,30,99,99,1,20170309,20170409,0
IQDUMd1R6xn2cMxF893mfkssmpvu0NJl9hg38HIXdMg=,38,30,149,149,0,20170311,20170411,0
sL2HWlGdLZQWl8Xx0d1QLVJDKzymunXYp30rWJ/Wbr4=,39,30,149,149,1,20170228,20170401,0
Q1Fta/gWPmuX9SKne1dskeESo7DnBLqDg6GnXRO051k=,32,180,536,536,0,20170110,20170719,0
slyI0HCoZt6sEtv0igxldmElhu8a2D4DNjAJ2/WoIOU=,41,30,99,99,1,20170319,20170419,0
2N7FTc6o+WLDbAx1m93YH5Ds6IYKt6ZhCwhA3Xzz1+Y=,41,30,100,100,1,20170304,20170404,0
36X9nyW+/D0Quk2A4Io1ICVcRTA7h/WMuq/XQ3/NUpM=,41,30,99,99,1,20170304,20170404,0
lV4k07vrU1A2mOCVGRYa2qvF+3MNXvIFJiOwSllCGC0=,29,30,180,180,0,20170326,20170425,0
2UUqUM5IMXP/tWhVp5LiygsjJasmvxMBHqy1INq+Q4k=,36,30,180,180,1,20170304,20170403,0
pJaD2rRyFlId2RincQBgOjb883yHMQUmc/DoaeDCvcY=,41,30,100,100,1,20170305,20170405,0
r5WHt+o/ehHImFwpFt+j30IxrtunuLrNHm3d2JyYTVk=,38,30,149,149,0,20170301,20170403,0
mlbxtDCLTqWAX8pN+XB4SO6F8qF8fGKpeweh0aLfLsw=,40,30,149,149,1,20170320,20170419,0
h7wr38Egn3rI1mn+cE9xm+xET2nvovEEa8blEMGfSBE=,34,30,149,149,1,20170331,20170430,0
/Ws3CrrdqYffZW1LBt/LeDXCl6qfdPA+RghEeheMXHk=,41,30,149,149,1,20170320,20170420,0
1QfiIr6W6aMFBSiAygXPSRrKRaA+UVdMIHtfutSv8uw=,39,30,149,149,1,20170228,20170422,0
XF5v0eUzDRaJt2RKE8qpR3gepNBTIBOTJU/aNnYnwuk=,41,30,99,99,1,20170305,20170405,0
a3kY6o7xlQijSYM65GwHDSh3/NMbqFJtv7ntYwwHoKg=,39,30,149,149,1,20170228,20170423,0
0ymGeKwi5OYUIRmB7PnasRZtRlcnYZ42AbPlDGvC+5k=,41,30,99,99,1,20170315,20170415,0
0+pzT3Etn2PIAxHeXwGDrn/pumLjdKbI3TVg7n0SrzE=,38,30,149,149,0,20170314,20170413,0
ED5YYgQ9Yz6kRM/lxZQSr4JfK/Kmeea9K1HI3L3NZGc=,41,30,99,99,1,20170315,20170415,0
zWnnRKS3w8pY/pyHqkckDV2ZTJWrvvxgVfYJbIX4lF8=,41,30,99,99,1,20170313,20170413,0
Mx03FuMvzSDYCslbs6IKR+DOwTqKEJN90FdIX+rqB8c=,39,30,149,149,1,20170331,20170515,0
x0S+aWWRvIg3XbAltQ5hFyc09MUEsciNnmcOK7k5z8g=,41,30,99,99,1,20170324,20170424,0
jLGRqzr+MbIDP64+zS1wFWiw8HoJdzx5sOpO3W0nr1U=,41,30,149,149,1,20170302,20170402,0
KuI/NG91wNBss29uAh570u4Q/Jm+pK05JX/CZvy5F8c=,39,30,149,149,1,20170228,20170403,0
EkcCfkkMWwvdti0Pzpv6KY6/qpiVVXS2SdiixROxXxE=,41,30,149,149,1,20170312,20170412,0
WxJZLZciBknIb82XDrBdqn5r6dgutzz2e8/B+TKHr+s=,33,30,149,149,1,20170331,20170430,0
DurcBhrfeSIngCHmYZ5SItivc637AA/1P5hEIdsdj7U=,39,30,149,149,1,20170228,20170421,0
E/PFXnvBrlgqjfuNI8Fy0jnHRkfNpYQYxq1PfOZGPrA=,32,180,699,699,0,20161223,20170624,0
V6NZDPU6oRbTxYLGhFt4fwvMLM/ES8VRdeGWvBdbOUU=,40,30,149,149,1,20170325,20170425,0
hT1dmfNKuqXva5CqysXOORarf/7Fz8pU5jAzR5gIxEM=,41,30,99,99,1,20170315,20170415,0
Qxza9u9oufA2yS5kS50MkZmakmjQVqr5lxZW3zeCQyk=,39,30,149,149,1,20170228,20170413,0
lOt/7F3NXvT/Xt0YsKwOMKpQuwOJMK8kfDJmwU9imAY=,41,30,99,99,1,20170304,20170404,0
Bfr3omtxKoKCMtPHu5YC+Ht6/tyaIqDY8z7mQtB4PO0=,39,30,149,149,1,20170331,20170506,0
zYTWtFQKnNxUcu1DDB0TalG2kUWvu42Yu1AAi3FIxVE=,36,30,180,180,1,20170312,20170417,0
dScNFZqImJtWPa6tPumnbt/rWZRdIGmB3SZ7XM2ePW4=,38,30,149,149,0,20170301,20170331,0
FIwWiCsNE3h8uBclYShMDVhXPiWO+mMBxFDtLOJQDNU=,38,410,1788,1788,0,20160327,20170511,0
uKtG1GBuBXWcB++O2aATSfXxDtYRcRWxpteRVVzVx40=,38,30,149,149,0,20170302,20170401,0
NOmmFOXixKYSTibNbgbgCYj96rodY/aVyrzIbDxRtMk=,41,30,99,99,1,20170301,20170401,0
tGim/JsrRqIrYz9KS96USQ4FELD2mTISUc0Amyc24ig=,41,30,149,149,1,20170331,20170430,0
u8tbSQglRqyQpCIl77wQRj3bUXcGT05ZamZSOEfIxvw=,41,30,149,149,1,20170320,20170420,0
oTh28unIZgX26Yqn65+krgSQriqAe7uhk6aL0jfmHpc=,41,30,149,149,1,20150514,20170813,0
M9IV3j1ALcIidsL8C79dEEFxV+CDxGkUNl2CJTooJO0=,41,30,149,149,1,20150816,20181217,0
Ix2IBHuCuw7pO8+VKz9WNIsJtydnIi5LDKtVojQ0Ao8=,41,30,149,149,1,20170319,20170419,0
a9P7UbgoJj/i3kovAUgmHC9R/nj1gjQDds/hdXQ4Svo=,32,395,1599,1599,0,20160606,20170713,0
D/fTxEah6PAEiImDh/oCy3elkZcp2Yb4YAq7sCklF+Y=,39,30,149,149,1,20170331,20170516,0
GvW72X7Atrf3Z1uwSnAaJpz5VcdNJPbQ2cUmMDUhEbk=,29,30,180,180,0,20170326,20170425,0
zAInkZgGTrFk4hgLnpZv9Fx2dqKEMaj1E/Nm6KuPJmM=,41,30,100,100,1,20170323,20170423,0
k/bWt6iolxXwrHJ63BbKtkilQW8TBbjjcPwn0cxydl4=,39,30,149,149,1,20170228,20170426,0
S/VevST/z7YZ6UCeZ2ZMo7DpLb9T3tCkdYBPrcPAJfE=,41,30,99,99,1,20161018,20170503,0
adEAHoZ5mejEwZ4WcVJ8pb6I4CQm/NOhzYGSoNF+URg=,41,30,99,99,1,20170309,20170310,1
o7JqShuE8GNIgPx6nlyo6b/Vw12K6wKoynAo/uREeC4=,36,30,180,180,1,20170310,20170409,0
JpuNhevoA+VtGYyqevFhwpdu3bAMJ3NyhwINXpDwt4U=,40,30,149,149,1,20170328,20170501,0
ZFgOhb2nF6kR+1CReEX+m5oDyNsBuEUJZs2yMyDOdRA=,32,410,1788,1788,0,20170102,20180216,0
ItiDyETy6X1lmKbJh6XQi8eC3fokJIDO3BqzgkYlABY=,39,30,149,149,1,20170331,20170517,0
ecfAG8GwfTWWVm7HSmp8NAtJTVSrv/C8wd75MhKInvU=,41,30,99,99,1,20170307,20170407,0
mvUq1sW2K/7EGxe0BF14rY0Y+Kg8LsQwg6Dd1EVyW/Y=,40,30,149,149,1,20170317,20170416,0
zJh352l5cg2l7VYDgfVZZ6RaJoqbHaqRLDjhUIczvBc=,41,30,99,99,1,20170331,20170430,0
Fd7IeDIUyLil60EZV/qR30VbV8FZliQCGVcaG+8/Ffc=,41,30,99,99,1,20170302,20170403,0
zsx7u07TvuUddXb73pLVyMwH9GMxdXBy55a2SEUlMGQ=,32,120,600,600,0,20170320,20170718,0
egBDMNODEy9W5P5kSGQJV89yGRZ3un8dqbleoHcNMrY=,37,30,149,149,1,20170314,20170413,0
lt2Lu8EobwqjiyAPVzb0crSxjAK4KVjjZrNfsecERWU=,41,30,99,99,1,20170322,20170422,0
0hvrH9ff9MOnYBNl2YcI5tX00Lhumh9Gm/unlTNEeKw=,38,195,894,894,0,20170329,20171013,0
pw3XHH0sAG1Drgh2+KaxuLR9kXT7drTEKbpIuL5O8Eg=,40,30,149,149,1,20170320,20170420,0
kPwuls440oxJtaZtIGzDN2B0eZbqwEC5Gi4UzvmVzUc=,41,30,149,149,1,20170323,20170423,0
ZOAEx2wW4p8ddk+XtrNDuN9h1QWP2KyEnMBZ4BlHgTc=,41,30,99,99,1,20170327,20170526,0
U4tnLehPK2JNTuxGs4d3flpgzUogqDBKE29Dr3VPpR0=,41,30,99,99,1,20170303,20170403,0
01VLKHFS7TXOCvJHNks5FPUVyxgOJGca8hIO5DjglLY=,36,30,180,180,1,20170322,20170421,0
Sv1RCKXFhS5vsRMEALi0Nn2QptKhoBy7humEeAvyMMc=,38,410,1788,1788,0,20160726,20170909,0
VT+R4o/1fLKBn7By/eNurScJUZB1wuDpJoNbWQYNNJU=,41,30,99,99,1,20170317,20170417,0
F+gVs/KgNXWOa72O1zeSlFKsl3xS2brMOQJPhSZ1Z4Y=,41,30,99,99,1,20170316,20170416,0
oZjHSjGawwn3vuY/DXCVvPpcI98ax9CMj6SOiqbqu3c=,32,410,1788,1788,0,20170202,20180322,0
N4AQhDJaxLL248iXIWAijtZIdafgfTeU3PXPXTBs0hA=,40,30,149,149,1,20170316,20170415,0
zAEe0Vkd9L7HefxGl5wvfN5957835hD5c4Z/vYS6I8Y=,41,30,99,99,1,20170306,20170406,0
Loc8OPo10OCeIDezex87pLswJth732Q0nBcmZmBfOA4=,41,30,100,100,1,20170331,20170430,0
wXEjx7JqtzQBw3j9w+Zym01SvyGObkgvYeZcbhh9EQM=,41,30,149,149,1,20170314,20170421,0
WVidUxHWRy9w54iRGomx1RcJigdcWryBEFSRXbeefiQ=,41,30,149,149,1,20170314,20170414,0
igUjLVDOPjek57R1I/Y2CWTK4TpEadecsZESJUT8csk=,39,30,149,149,1,20170228,20170417,0
X4N1l1yVdTBqtkLOEksCb4ssWqBe5dF8SdgqTPMuHiE=,41,30,99,99,1,20170305,20170405,0
2CITbdRK6bDPtEMyglsCTe9Qr3KFNKHS3eKJutJTHag=,33,30,149,149,1,20170331,20170502,0
d/yBPbrOLzuQ0AMyFGk4ycbWlwgTmp7O+i/vhNWLXQo=,20,100,480,480,0,20170311,20170619,0
rzTOYgR7fNUEibNND4bLYpVisSTbXgk6fws/nTEp8Xw=,38,120,447,447,0,20161202,20170401,0
orW9tLFSJLZAtNBJY2E61Cf8pkNLSiO3wbyEGw35zC0=,41,30,99,99,1,20170308,20170408,0
t8+tPsvJBBbHjEvRaKRXuKg7fhUqdb/tVg3B6mqg2fg=,41,30,129,129,1,20170304,20170404,0
2dyKsQlSr8tBmCeb4jdSTZ0U+M1mStkPiShU61lMY98=,30,30,149,149,1,20170328,20170328,1
Qg5uB8nQDzAbvyJzlkylav1Ysa1vQ2sssTdNNw9mAdQ=,40,30,149,149,1,20170318,20170424,0
gbLZBGUkqepO/NSmF7HnpABFQbZRMAywdXsS4Ti6yz8=,40,30,149,149,1,20170302,20170401,0
WNodbQF1fcFTBBwcXumU8V+mbTEJhgHM7+z63AfZtx4=,32,410,1788,1788,0,20160314,20170428,0
m6VbSBjJpUB5hVahcjfFlESTilDu7Y23Kq73s57LvEY=,41,30,99,99,1,20170309,20170409,0
odg+0cUIN7WfLQA50aNSpN9C4BFp84R0GSvJV9NPlRM=,36,30,180,180,1,20170302,20170408,0
AjC/FymheEuUoJhZSqE6qzRA/TFrIhoPZCneHdBnCZ4=,41,30,99,99,1,20170309,20170409,0
TFTNEuvRloYFSs4J6hiB9AI2bVNOYk7sN5xnmejnlJg=,41,30,99,99,1,20170321,20170421,0
qnknKXqjXpUBOaL6DG8JQgZ0IEBe7hXx5upVUtm0MjE=,32,360,1200,1200,0,20170116,20180112,0
jyPTbEmHhGGITmsPDAzsTHiz1IddkL7UaNdGkBMF0sU=,41,30,99,99,1,20170228,20170501,0
3t6qqLg8CquPEKZbNWO2pPY3mRbCjSoX9kVU9nnJCp0=,39,30,149,149,1,20170228,20170429,0
HyfiWbDFdKWBEcRFNSZWs/XhTwuitmTxmnE7rvVaNYQ=,36,30,180,180,0,20170319,20170418,0
ldjwLZ16+ScBkKk1Xy9Skg3agSg5emZD48LE76FzGLU=,32,410,1788,1788,0,20161217,20180203,0
1pxk8fb1Ice/XYMKZKKyBR3ESE7EEEXdZIrrfQOua+c=,41,30,99,99,1,20170305,20170405,0
HjIyodpox+jQGu8ybz/YJo1qiOJxZsLLx7+pTwS+hTM=,41,30,99,99,1,20161112,20170513,0
4O1Hiu6KyC6agkCdz5/CCtmQku+YnCzZZ2gyHbbtS7Q=,41,30,99,99,1,20170302,20170402,0
79Ur4sZFf8dYRUjWloapS4zke8JV0YxL7FBC368ppoY=,32,410,1788,1788,0,20170108,20180228,0
pjVIyI7jlVBhp8I5GVyomJwzDti36PA+qC+7IXhZI9M=,39,30,149,149,1,20170331,20170513,0
KUyX8N6JLcdomekhNuUIEgUTY4Al0pugzrSdQkBvrEw=,41,30,149,149,1,20151106,20170508,1
bB+CWwcNeoipvIeE5Tdu4souRkKyEEQEYxbnnOIZjB0=,36,30,180,180,1,20170304,20170403,0
5DFliCcpXBuUyTsOGt7/5kCBiN9y0kkYXMO+CBaPeDU=,31,30,149,149,1,20170331,20170430,0
K1kiHk8P13RrBkW0iKqO5qS7iCSx1NIuKPprCx+aR7I=,40,30,149,149,1,20170320,20170419,0
+KvY+U/T39kd2xaeF824TIJ+ep6t8ctiKU9xcScJq5g=,23,30,149,149,1,20170331,20170430,0
PvzibuK7A0okJp744MVdW98hihLTn2IaEmf8AQa8Afk=,41,30,99,99,1,20170318,20170418,0
JWe5PiPhD6+4GU8QInGzQDnsKB2vdHJHF74o0jJGUP4=,41,30,99,99,1,20170322,20170422,0
4Qt+62lIQ6uV0f33eoEX1p83JfL5cnIOLF8uiZsV5GM=,41,30,99,99,1,20170321,20170421,0
qb5tsHOsZsCw+TTYDX04gDB4V4F7/VOPyrqw6Mn4+Dc=,41,30,99,99,1,20170303,20170403,0
ij7mOWGbE6kJBO8UmgEELC42+MVHFmCzmUDiJARx9Ck=,41,30,99,99,1,20170308,20170408,0
a+KpuBBMwA6xdlONaJuj6KIajzcfrBA9g+2pSbfaaiA=,41,30,99,99,1,20170316,20170416,0
rl2v3dQ+6d090Q9uLytjjSnusv8C9bhTB+kS6DCNFmc=,41,30,149,149,1,20170319,20170420,0
7e2C0P28wr5DUYWF7NzDBrINwSyyjhWGpu4zc+MFRZ8=,41,30,99,99,1,20170310,20170410,0
plXtpbRNDCfYYi4msn0pYG2qSQ6HxBYutz1kgL7yfO8=,38,30,149,149,0,20170305,20170405,0
x9/fTIBgkJyr2jaFpWdpWyfHu4I2sxcggWL6leKMB0M=,41,30,149,149,1,20150401,20180617,0
G9VEzPhi2L9l1c4JQETtAKwlATxRNjdYN6rD3sgklbg=,41,30,99,99,1,20170322,20170422,0
Ms2y9wVy2Fmf3urd1QoZIPAMoKpsQoTO5LLYJfA5+Cs=,41,30,149,149,1,20151113,20180308,0
rcw34rM+sAzyomGmLeFKSVaTDHsHO/tLpis8IqxP3hE=,40,30,149,149,1,20170307,20170406,0
jcxEy1zBJ0I3/LeC0qkZnR4K3JPxVdoqcRQYeSrNFvQ=,41,30,99,99,1,20170318,20170418,0
T6xcP+Xa1OMyREHIAVgyOo8Rkt9Gh3LV65XH5toxX/g=,32,410,1788,1788,0,20161126,20180110,0
SmZ7T2ubd3B2HMMmMJEamSRhdfQRD8mgdlaacAaaeYM=,32,180,536,536,0,20170327,20170926,0
jR+LDejTyXlsU/l9H7Fky4BllhY0F/bCEkcH24hsygc=,41,30,99,99,1,20170309,20170409,0
wleyMh1518dARhg8Z25DAtV0giteavmb9SEyEbUe+eA=,41,30,99,99,1,20170302,20170403,0
H3rQ8PZWgBcFdhlJfMnsLF8N46QJVFin3jU+NyrTRcU=,41,30,99,99,1,20170310,20170410,0
Ct4eCjyWNggVGh8HAv/xUZcxXvfWgw/CdM1iBnILixw=,38,410,1788,1788,0,20170126,20180312,0
M8tF7CJcOdknI2f/oxlFgg3DC8qTjDFYWA4Hx6VC8Ig=,41,30,99,99,1,20170331,20170430,0
58/ySo/C7jn++JDs1PA29Xtcp4LWrhAJ0wMFLX0VTCE=,41,30,129,129,1,20170309,20170409,0
ObNsOv7sfLPBxplDx5YNoWxk4wANV0MrDr2oPAstLWE=,32,410,1788,1788,0,20160311,20170505,0
J0mXeeJgMlUWSzz4wecQKYXs2Fq4udyZQbF7T8Pr4rM=,41,30,99,99,1,20170320,20170420,0
x8TqIiolucmoLBGiiGxYjRs0Vjc3Kn1xy20QyAYqVKg=,41,30,100,100,1,20170330,20170430,0
aqlYbvAY6u4I1KZSQfjn0hAGJbFNuSgYoFaZXxxGx2E=,40,30,149,149,1,20170311,20170410,0
iJh+cb93C+5Hxcyl1/iFGEpXfv14L71jKO8b38D2flM=,31,30,149,149,1,20170331,20170430,0
+tlb+n/KFb53qzj6l8As6zmnrYSiAj0cdqE9ey3XhQE=,41,30,149,149,1,20170312,20170313,1
6fEMQv/mUR3dLh6ZvQNNmSyZGQdLlloBJoSxlRXvLHE=,33,30,149,149,1,20170331,20170430,0
du7FvqSeeEe1lxVxu0zGAhZyyfOmfsyzGT483wG+Z0g=,41,30,149,149,1,20150613,20170411,0
bDVM4ym9PiHiBrpto0WkdGJPCN2NCvzVcTt/QwbWBc8=,41,30,99,99,1,20170311,20170411,0
qvI6tkIzYGLo9LJGmKwzIUWKotin/1jUM0PNPgJIa3w=,41,30,149,149,1,20170331,20170430,0
8yN5QbXW/qfGjL7/KjD5OYsCSn1TFXcA3+xrEFcSM40=,35,7,0,0,0,20161227,20180309,0
Lsafv0aLgysJ/mIY+MUkrI3FBJtoKzOeMI7LxsSYrXk=,41,30,99,99,1,20170309,20170409,0
Zj5Ku5uuPB9FQP2JdHwtJ6tCdIKhIttdZpAlePwGFj0=,41,30,99,99,1,20170319,20170419,0
OQZZIvxdMD2NI0oGDfGfT03PZEWIj4j2HRU1Qee/Cmk=,32,410,1788,1788,0,20160528,20170715,0
xS4sSz8/79ASHbrdv1rMMpQyWehkZY7FQtCl4zwg1oI=,41,30,149,149,1,20150331,20171028,0
NoScjczEpR9ZAATN9Udu6Hf19N+RoYfLAE7ZvrnVb6Q=,35,7,0,0,0,20170220,20170524,0
54slXgcENb76iOyP8v0WgZv4zOoBA34n/hKc/EILWcA=,32,180,536,536,0,20170318,20170914,0
yxN3N9dLCMFZmdSlL2YgPL6uVnc6pwYaOZ5L847oLvc=,41,30,149,149,1,20150325,20180515,0
ydibhfAftM/4ii5eDgWkIitAcAyS7t6hsTf9vARNCEw=,41,30,99,99,1,20170320,20170420,0
nvLLhOTXj42LXVXROC33gvLkI3Ocu6VptfnMYZH94QQ=,40,30,149,149,1,20170312,20170411,0
fUf7XG88RDgumEnfGiWMag4GKWChSqDC+fZUahzOcyo=,41,30,99,99,1,20170331,20170430,0
qjv5u5GzyohUcJfeaqyHAjQc8vYqhI3IX8HJwf+TUIs=,40,30,149,149,1,20170309,20170408,0
4tUz66iQsAdP5AJp4dpiiRQqgAJGAn+t2fDzZ6p5kZ8=,41,30,99,99,1,20170310,20170410,0
6YbJKXdzzb/rmE9ogrDZmTNvdM7v5d8t35tcm/nkf6I=,20,200,930,930,0,20161003,20170421,0
3gSElAjvmuqsP0JsWmXOcmpQTeMjGowXW7XgEAIoS+g=,33,30,149,149,1,20170331,20170430,0
Xphs0vwg6T8sWd0yEeP47VD4/zvjwTHsaLVNt04AbPY=,39,30,149,149,1,20170331,20170522,0
C7dCst2eV9LOVlKwAtWUqTqPrIjxHZCeXvKby7gDEFc=,41,30,99,99,1,20170309,20170409,0
