msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
lo2eiH2MPr5L57aFecyE2Qf27i2MtcRZhN49oK/q5bk=,20170318,0,0,0,0,5,5,1115.0
4nHuvUneqpsiOhRNQu/fv60giuPt1pwNbdQ+60gBJso=,20170307,11,9,3,0,2,21,1537.618
4L7C0ITflJNI9giNq9FNcdZOa5XzaOHP13e0GUtAo+s=,20170312,40,14,2,4,97,67,28780.811
qgYWvliVTvgPY18wf9hop/Aum99V3YU43gjevG2QHss=,20170317,1,0,0,0,22,23,6105.751
Wi/O4zP2MgQ+GeNmdUGgtaTX2zyKfmDRhjWO7vsX3VA=,20170302,2,0,0,0,15,15,3431.503
koYGtk3xkr5B6kav6CZLPOLVEHvD2hQKg7xJ9qJNn1o=,20170313,1,0,0,0,15,15,3712.681
kWks2KZx3He2UEa1np6Xhy/KheHDOFjy5rS+HfGqfTk=,20170302,1,3,4,1,5,14,2304.967
2+XuSxlQ2fMm9XU+dmB2tcle6uLGFzBroGV80Gs3dV8=,20170305,7,3,0,1,62,69,16484.567
SriDRmuqAGfOzGP8oT4n5u6aQkmkY1O9vQqSdIcKD7Q=,20170312,10,5,2,3,9,10,3673.079
H35ZsPb/JyRYmWsTcxiMjJmbpeaN10VhigheWWBn2YQ=,20170315,1,0,0,1,16,18,4404.536
ziyQsLiKAMwdvErMuyxMvFBvuGxL/sX+xGeX2Bloflo=,20170316,1,0,0,0,13,14,3195.292
fR6fWxbebxKVGqbbeCXJhjA/BsTF1CpxpNEObpL3UC4=,20170331,3,0,2,0,2,6,782.68
/v4LIHypMQHchYhS6ykKjehZKcV4ckQ16nYjnzJ0bmo=,20170319,61,3,1,3,66,127,17168.074
k7fpriSCDb1HUFVEsLso6zFvUYPFWvu0iajxHWxN9Pg=,20170316,1,0,0,0,105,91,25301.532
Qzg05+DSrropDwNIaCnRjkWR02gJ1PvSKu2CVu68dGY=,20170329,0,0,1,0,29,26,8417.355
DixClQTGe1Vj2QNGxjdICLOwu4cFB17HwPVvQ58YvpQ=,20170319,0,0,1,0,21,18,5576.722
/tM6hZRdVoD362tSFhMtxcCP6unGKJPmteEpABo0Cg0=,20170309,2,0,0,0,2,4,559.264
GT2ZMO9MfRU7FiT0L6HHUu+5VP7kvz29vqaapOQtX4o=,20170317,0,2,1,0,0,3,314.175
U7VcKX23/rXAbkhk9nEx4HEosouy2bK7NyqqCUQopqc=,20170302,2,0,1,0,8,10,2310.926
Gta0vVNjKl/TTVNCsTurdVVdZDUjpWmy4wuDikvZmKo=,20170313,8,2,1,0,7,16,2416.137
4mNs1yxEpQzN9et+oQrNVr92wtXB1hYSWPf8Zgs4ZiE=,20170316,0,0,0,0,14,14,3361.473
SsUaGJuSRyATqK6VoyM78ZkYoK2E+vclJ2uCXDLfV1M=,20170308,6,2,1,0,0,6,528.769
MeIhzlhO5KqukU0bEb8I4uS7fY39azbR3nYMWFxs3jI=,20170321,3,0,0,0,10,13,2468.489
Kayld06U7DUDlolIk+bCxrkH/Bvv+R8+D2scAwp18Io=,20170317,0,0,0,1,8,9,2106.96
BgJIfy3jWzdnLfbcH0s7ks79n0NgWqcYMqqRyDDByUA=,20170316,0,0,0,1,2,3,694.892
oNXTXjizz5XbDnn5+vuMuKt7sqifmfnyA/tEK3SDCrQ=,20170311,0,1,0,0,5,6,1572.226
6QMBSGacrY2CNv1tpopv2kFfUZVZwB5oAQEbu5h6q+E=,20170329,0,0,0,0,9,9,1896.323
2cHz84ky2KxuFZVk6fxiO3aDxSf3dY6Zq2JINqQgbbc=,20170308,2,0,0,0,1,2,215.829
nCMduaEjNPfFYcPOGfII1r9Zc+c/QIyoFzSxmpBULB0=,20170321,1,0,0,1,24,26,5855.121
cQYzeYrzPR8msvtMlFZcwCbgwT/9caw10SnADWVpP/A=,20170313,0,0,0,0,1,1,264.463
FJDy5XoxYp2Mw9mplPPuz8FLi7LjbfIxZb9lRiWpv0g=,20170309,0,0,0,0,11,11,3043.0
PEihFQHTZPfz3UBEpNqmVE5Tt2C8loFW5fn5TXXt36Y=,20170331,149,21,1,0,0,168,3269.909
/VW0MIwnPw152g/Yd0ouDSpvAPhP7cN/+r96qhPknMM=,20170305,2,1,0,1,43,20,11627.349
gskraDWOjTT/ouk+CmsPs+Q97ch+8lB4yOi2yDUgZFs=,20170330,0,0,1,2,20,22,5898.659
zxRKfsYK53mVh3sptZucghES89W5ixYpkJ/VQIdf7eM=,20170309,0,0,0,1,8,9,2197.976
eGc2wxGpKTfEYYaTLDb9AUmFbGeTq9keik66AZ0gmoU=,20170322,9,1,1,0,107,112,25870.929
w3Iqbg71rkxJH4IrsDb6iy7XDigAyEweWsWGBk6LsMc=,20170305,1,0,0,1,34,36,7869.194
NoaTz5ZID1CWa6BwKvKonMZP2CZtkUab0OLoCtRKZKQ=,20170315,2,0,1,0,17,15,4556.865
hcy5fnE2kMEcBC0xdQp+5OKX8EfJ6h8yRWtyK1YL9QM=,20170331,25,12,7,6,40,43,12550.164
1LSscEjVvdZdBzW4uQF8mzV99xjZCPZ+EcaE2BeIbzw=,20170331,44,10,2,3,91,123,25221.669
av6bzCu4wBHHbNcsCKT2By+LRaNoMqMBRDDd+2Dq9OQ=,20170324,2,0,1,0,13,8,3097.97
LPVDMkBbEktw+NCk518s5SyAT0Kh33dstXOVB9E81sc=,20170317,0,0,0,0,76,69,20294.051
SntQ7QG2lDCVv6j7ld+uh1AUe8Cl6BkdGLcodPQtws8=,20170315,8,18,2,1,25,50,7450.492
eteuR6SGhlxX+SnKcoAoGvoyXqRO3LIBPbTwDHJ6ss8=,20170317,1,5,1,0,25,31,6765.771
e4WftKZqlFDGJy5lnBhDF8879xO41iKPm88o1gRgQjs=,20170305,1,0,0,0,0,1,5.267
ezDEJkrMRiG3YWHv+YLWEeYXlH7D0M9BZv+jk5KB44I=,20170301,6,1,1,1,19,26,5391.698
CiqwJyVerqq4DCnNRAqoRkvFOABagOQKailNFQK2d08=,20170316,1,1,1,0,18,21,4968.563
ub15zu5jVZm/dIW2HlijjiHw+tCrXfQMamuqacgbMj4=,20170320,0,0,0,0,1,1,270.315
00mn/O03iTTYcJc4QqA9eeFIp8zQCTYOXSBRuPRVhIg=,20170303,21,3,1,3,150,123,36537.672
42E4fsHdyJ18OydM+lJOCA3E8YGTO9phcwD05e/E8RM=,20170309,14,0,0,0,5,19,1154.958
/WpvWYbe8ZWB+tj+gNEwqVHJtbOWik9b4vVQ/6XKKFY=,20170320,10,5,2,1,42,49,11541.053
HWPstzaJVX0WveeIQ0gXJ2i74KrJFS11lsn+o0irETg=,20170309,4,1,1,0,19,25,4691.594
8inpIhWbNHzezcTrvWXa7j0cCeXS+qNFT84WOGrVZKw=,20170309,0,1,1,0,8,2,2075.102
DOzxyOvcpmCS8Q43sVc6bTGNAqrawcUfHgmesSJnZus=,20170327,0,0,0,1,8,9,2009.129
orDOScthioJCcnw3WdUuvcu7zv8pPcqCuia/Z9atNxk=,20170315,6,2,1,0,31,28,7332.254
Al8dLwnr+CfHftB9j1d81woj5tOuQ3H/7anJ86ph1eo=,20170318,5,1,2,0,13,10,3309.796
DI0A8tl+yxWx30YmH95c8Clu47aiZz8XDe8uKqjYMY8=,20170301,11,5,3,5,49,61,14097.501
0Dk5vRK000tU+nLfYw5cTCgAZoLFNsAAfX0x1CwG1H0=,20170329,4,0,0,1,285,6,45016.49
+iDC4nWjJCkycvg3G9j4ADMAUsiPSnUfP0oRQh0vscA=,20170303,9,7,1,10,95,106,26612.165
rKe4FXohEYfyYJDOGpyhyNHUzH+NBN7agVrLu5OGeh8=,20170313,1,1,0,0,14,16,3295.46
h9je/enOEj7/fEwjdZfRmUERU5iY/gt1DmNMG50EGTc=,20170323,1,0,0,0,6,7,1372.594
uK73/kcIWTr4H82nhG9+dvlsmoZX/GBtw4yVYzixF90=,20170324,11,3,3,0,38,55,10434.963
5V4Ala0bTfOUnSs84QLdAQEMlvhvM7H8QGT7zYElt9o=,20170328,3,1,0,2,32,35,8732.72
LsvX4V4lpFvtDW7lbe6k2lU5QW0WEx5v1AEVkvMmpI8=,20170316,13,0,0,1,23,34,6306.917
qYAIpjahFgtN5OZIwW7S6CSCOTwh84YFTKwsK8VeDKk=,20170310,14,1,0,0,2,15,558.784
/KZ3rGBUsfeY1vvaKFZ13QDy4H/qZQIubwLmvPGTAX8=,20170324,44,0,0,0,9,43,2591.376
lNmJE7vrHFf9/Zp2iGgayiNJMt9Wi17i7EHTBenArIY=,20170325,14,5,2,1,53,71,15555.033
INqcnEblpne41vUdaEqT8GVOd6CNmIaQowLZih2CBGY=,20170307,19,11,2,7,150,145,40405.741
PPmnDax8MGvTTK2DUbC68m2nlQrVXtnwxwqkCb2dq+M=,20170311,0,0,0,0,18,18,4508.0
tnoPx+I89kwiOl2Wf0R29yg2J1Oq5D9zNsJ8wnfN9PI=,20170321,0,0,0,0,5,5,1327.157
PBAvp4NboK9EZrpHhcvgyC52Ol2tSFa2/71qpXOodqI=,20170313,23,2,1,5,33,52,9808.979
q3GWM93VNo6CT5apGEsDJKh2+xQOFNUr5Wx7eOe2TgU=,20170315,6,1,0,0,8,14,2191.179
Ai/MidDYJvyYRt9Q6rQLBk6cMRmVIvSgpQKHrlRnnsI=,20170330,43,3,0,1,38,64,9575.325
MUSJBQxBYMjavC/f9wacW/fr9PPkWoo1LNFMMCcavkQ=,20170326,1,1,0,1,3,6,979.509
VSYv05MP8gRi0b3dGYfwg+tvxYPQOG2eJYnLlA6/PMw=,20170301,10,2,0,2,10,24,3157.925
rqVLiCAWu3Q3jc+GY77xFMgo9jHxQZKtj0SALFiUrbI=,20170305,4,2,0,3,104,99,24432.599
DzV31HQoIG4u5xPCBGcGQETYs1vPE3EpGPEc1c2KBUQ=,20170322,17,2,1,0,16,26,4286.137
VwR8yMp17e+P9cNaC948y287FKdLfi5An7WHH7PvPZ0=,20170311,2,2,1,0,15,14,4369.693
S6k8np5JnU76YAFWDG2X9zUx1y8b0oa7BT5o1Nbtt8Y=,20170326,0,0,0,0,20,20,4989.0
h9Woxq/LiHPDuCyqS7IVN4alZfZkvcdBNesC5cf9cjE=,20170328,0,0,0,1,9,1,2985.881
yJnHBkLFWbHfumph5pP+SlIZ/Eu6K0EIQ/MS/l+fhgw=,20170318,15,21,3,3,36,49,9928.524
2wa6vvJoGquElTkVFhWfEib5KxlD28YgeoWipXwgq2Y=,20170325,7,2,1,0,6,14,1891.279
iNwsPWald1Td1LsudMcvVDXvTI9Cy1koZzVXIqBMHck=,20170303,6,0,0,0,20,15,4366.806
a0V//+JWsJIu4Tu9ieP3tKNXrdZAb6i6GYk6vODZ34s=,20170305,6,5,1,2,62,57,16418.463
/mIzI+R5UAZrF6d8my6qoDD9IjK9y7miKWEtEL09N64=,20170313,0,0,0,0,29,27,7428.0
JN+1Xgb+bxjblBcnK8o5pgC4up3Zjy+z2Opazqjn6qk=,20170308,72,7,4,6,42,119,12347.099
0W95hMPl81/ry7wTfn0+LNt/qWQ6XlBuZBW49Xt1974=,20170327,2,0,0,0,2,3,565.622
UMkajZaiiv1u4eQGz+UrLag5ce8EUKgLXc952dc6iz8=,20170319,24,1,4,4,127,111,32661.066
Wd2Ua2j3JqvcNJ/mwF/Uns5sYfkMhTNT5bGqWUFPsXU=,20170322,0,1,0,0,5,5,1255.314
BMjQ90URL0QwDi6+VYc3Eodub9LHqrjNIdwqSZVb5B4=,20170311,1,0,0,0,10,11,2107.943
FKUqcF03RvfNxHVSlf2WB66ioqkXKeCbQQwIa9KppAM=,20170323,0,1,0,1,7,2,1886.751
tw5zz7H7b3Oq7Dbv/65BGWBVMUYqSSjZ22yrypzCoEI=,20170328,0,0,0,0,6,6,1381.192
sRKtJEfPoZARMJ8qSW00AF5cwcJxMUBY0JiOnHpLVIA=,20170329,2,1,1,0,20,21,6028.815
dnZN6NiOeY2DpMXv0xsKeLLzY2gw6+74jlJJGDX+2FY=,20170305,0,0,0,0,2,2,460.624
z0UYI8kfcaf7T3/8B/ZRXZbdtc/BZ9ADAooEINGq4ZQ=,20170302,1,0,0,0,102,95,22372.837
xJSiRLQHts+Hv0k9zGX1X2kXRFk+X2SoN/PAjDoPfK8=,20170329,9,1,3,3,6,18,2495.366
fyjPoSxCSq8vwmCJD5dahKpwVP3/eubvA73WGqmrXOI=,20170305,1,3,0,4,9,10,3399.212
mGJSl5tTn2U1OHEYgvqZzM5FRBeu54iBlnNjDQh7pXo=,20170306,0,0,0,0,17,17,3929.0
Bh96b6Bs+bY+2CCo+hzSh2c2LEH7r2V9KGn5mwxDzk8=,20170326,1,0,1,2,219,141,46049.768
2eXoxZv8fsRVC2N96ln+xO1PdXlL26ib6OB4Cpdt4pY=,20170308,9,0,3,1,47,46,11818.395
dbVvQw0YYmPCS9YMxLFC0ZZENzTONBLnO9O3yb0hzUI=,20170304,5,0,0,0,13,14,2824.953
f53q/AK5AN7ONz2Q6rlfWFhIebbfV8f7wPE6hb7O5kU=,20170306,0,0,1,0,4,5,1287.13
FdjfaTGK3zj6d9g1yrHGeiruL8iGtCI2WtKPtqHUGKo=,20170319,4,5,5,1,24,38,6928.352
usig38cWO/vX0MEvV2d2+Dw5KEAUXj2uVtUuvypjWbw=,20170307,0,0,0,0,15,12,3465.0
wcOVh//lieWwB7GTC6PBIZeeudPwF+OCVLEhFIBC12k=,20170320,11,0,2,2,12,19,2688.636
40DImVHURCB/FluV1mn2TqVUQsSfut8PSQEFcsmCuZM=,20170305,8,1,0,0,14,17,3905.454
CtPPa4cJC5vxPzQ3EQny0+tMmBf/XbqvBioFLWYY11k=,20170314,12,2,1,1,23,28,8206.236
qni8V2iIuN/StW5PTqrrBufS8g2uUFAbdBbCL4k9VO0=,20170326,12,2,1,1,15,22,3791.423
SnIexif86hDrv7PZrLkU4NgTf71F710OSYffQs0LQSc=,20170319,0,1,0,0,18,17,4330.491
zs6z613QR//2SDgDjskcny5HJfqQIwRRF6GaRSeynwQ=,20170317,1,0,0,1,152,100,34340.166
NtmWuBaLA9s9oAxNq37JLm2J7bYodD7TtS+y2eTNKGI=,20170317,6,1,0,0,11,14,3209.107
vSdLMv/HIkLcWKbBF1s3J8Y54LV2ZdYePtaLIKKvvco=,20170311,1,0,1,0,25,24,9829.424
kmZYvXYjv8pNGz5PKbwINs5mCvYt2gq6I5biBONkhPM=,20170323,185,7,6,2,39,81,12780.737
WB8zUINeRqOLPixROSs5qMKduCUT9xyfwcZP4biGY7w=,20170326,1,0,0,0,6,4,1224.463
B0LPE8HNJTywpDNA6hTH5kawbMUtPs/hu7eNs/6fss4=,20170315,6,2,2,0,46,49,11886.203
huF5wtG3Z0oeYMpvelJFpJiSVATL4oUoRrTF2FRsKkE=,20170314,0,0,0,0,6,6,1705.989
Rx0NancZiVdM7HnCnxJm4/1YGOeTFN7pqOF3WHavfx0=,20170324,1,0,1,1,134,91,30835.797
qbO9ArSg4115dVKo2Fk5Li3IXb0fd/EH5ZABKWq1adM=,20170312,3,1,0,0,46,42,11216.192
BlGvIm57wHl6oNjjpXHBF5GVyoOVSrYVsqFnx1UXSM8=,20170309,0,1,0,1,3,4,842.718
ua/3ke/I6SdcZjH7QFJe3h9a2fno2lAZAdQpYWNsLkk=,20170329,0,0,0,0,6,4,1531.445
us9XkhFITeV0tiI/mq0+gWjg3rF6Jt6Iy+KWYYzityk=,20170311,2,0,0,2,4,8,1589.129
qC/eYVwXLN37MrM8eAwOImm26vgl3lquXGRpKSdrtoo=,20170305,0,0,0,0,8,8,2067.64
xs3u25DoOVOXcxQStgkuzzaWOZYhX7M432uyhZWE9cs=,20170327,0,0,0,0,4,4,836.0
1KMXn8muiCwhcXAFGyDxoAiJjhC4kneCnkzWIdj6lfg=,20170330,18,3,0,0,7,28,1915.922
ZbtKMR2HCKJwRuHqx5G7uuBvYJ0bA9g0ZcF/HDuR2qM=,20170330,1,0,0,0,4,5,1073.218
wSBp4QbPUcSL/gf8ZPlVlwkWCcCh7EK3ITnKUVo7gVc=,20170302,1,1,1,0,18,21,4540.81
CQN4KWLinkGcl7vukfyqK6h1I+mic5KU+5e1benrb1Q=,20170301,2,0,0,1,4,2,1377.18
u39CKEKhyz36s+iLZZPIKn2omXSJIuiuFtE15lecU1g=,20170321,2,0,0,1,8,10,2157.672
SXgors2v0RcdgZxXcnyfUh/4JOncmda6I4VrjE5hvaM=,20170305,3,0,0,1,25,26,6645.682
pKBaGrYpg6alHeSFaKfrOLXofZDvXeNu3koqL2AKkZ8=,20170317,0,0,0,0,21,21,4851.0
QXq1duPbMrvNn7FP9ONUvOQDI49PKONOVYfJZFHoxWI=,20170320,5,0,0,0,32,32,6982.475
aYXHy4RSmI1acoJOfYibHieDsZzWFPqb5FSFTRZCToI=,20170302,0,0,0,2,3,1,1444.622
p0kb0RhGIfwrAKyy0arYTyAmmbs754wr6tlTDGD6VJA=,20170323,1,0,0,0,0,1,28.907
0Przdj3lMVBRWU69xUFfGva4N2rn6J+WJdLEn9VVZb0=,20170330,0,0,0,1,1,2,500.061
I0ReZV75PcZlU3DoQPTW/68pXk2cbjd5zoooe7Jp4Ok=,20170303,0,0,2,0,85,43,22945.379
xUfIMV8sriu4Yp86lQS4ziAbGhgTklootGs4J52vSuc=,20170326,9,0,0,0,6,9,1456.366
A7S9h2hpb/yzCg5C0U3hkZFzBwR+J0bglgsZvSMt5qs=,20170313,0,0,0,0,15,2,4252.407
8nXmGLMsJq6fc45d3E7bqpGQp8RxLUrX9pHHMHMZbvw=,20170329,66,3,3,2,97,150,24598.85
by6e90hMSzqNcZIBE8PH1JsDfmyAOn7vu5+upNmUZJM=,20170323,2,1,1,0,12,11,3131.315
tgVkMA6TH/glVw1UM0se1Wjji8QBT2B9oiKc5jV6tsw=,20170324,0,0,0,1,70,16,14969.993
YjZ+Hlr+3je+a8lqDLMIXGLjVMs+zWcA85pnM65WpkI=,20170314,0,0,3,1,148,91,38950.78
X3lr2k8gAwRhxCFZAvRelovNhwmk+jOvsEBFz2pc/xI=,20170319,1,0,0,0,0,1,50.286
hYvbCcTGCooYWdOZHiRF9Rs7pz3Tu2zHTira07/a+2E=,20170325,1,1,0,0,1,3,344.998
MOJ6zg1UK6t7DwHcoprl2Q1LzmlCaDiG7rpQrHiiPvo=,20170329,9,4,3,7,44,64,13535.509
CTf7PI4yn0Q9iryrfgzGeRBzSuydlac80Q2cvqOK4FU=,20170318,0,0,0,0,21,19,4614.0
biH9OclmWL1rstzQcSu1ZB4T4Z1RvHNEVC2mZ0Qmn9U=,20170306,0,1,0,0,81,61,19586.416
I6eZJ4kvUzkq9oI/Uhm4hZ8D1ruDzD/XEztkMlbbxTM=,20170317,45,2,3,1,1,51,1523.855
i/zP3/Br+e5bZsuzO+wzIw/o88CqGy1BWShWSScr52Y=,20170304,3,1,0,3,120,21,29032.277
pCcck+JehqTnpSiKma/7wBX8dH5O7FABu8UHg4wz6iM=,20170302,3,2,3,4,29,38,8781.44
e98UkKzzmPmqav6PNNaZNoiX+iyySkCruPemapNm5v0=,20170320,0,0,0,0,1,1,264.881
hxkzfwTamEHNZGHcTgKTqjv195bfgwMrul1Ti0TalTI=,20170320,0,1,0,0,3,3,784.68
0JUOEvKlDyXUIKWimp4NYFxEO1iVhGNfn9W2gfEa+/4=,20170312,0,0,0,0,8,8,1860.726
v7pIs0C48NbfFbkOyb0OdoYvSNYVNfMzHCQFxluyml0=,20170316,2,0,1,0,16,17,3851.207
ND3IWDLvC4LSLXZkeLbqpGVmJ117A6Y7qw+sEF6iCRw=,20170301,6,2,1,0,39,45,10140.85
TNWxgTji4xLujrUBCyAz5SdVE0EFPI/GKq92co6L9Lc=,20170324,4,1,3,2,16,19,4641.076
Zp8ma2y2KPSdaze/ETMceXXbbO8uoW6BCBNIcIolvXk=,20170321,8,2,0,0,10,13,2837.851
MurrWZw1DBp1ZD0YKI0XKgvk5WhYLQY4aHssweFaLxI=,20170313,0,0,0,0,3,3,866.0
1bT4LN0I16e6DzELOG4moqTwD4AeqyqeZ+68zYF/JrY=,20170309,1,0,0,0,25,26,7048.136
OYjGkxz8XH94Gerl1PCQhB3JszXn2Vh54nWnecgYMtk=,20170309,0,0,0,0,1,1,246.99
PhnV9CeXeOZuVxZwmDX0uwj38ImQRmR4zVqr296okQg=,20170324,7,1,2,1,91,90,24520.078
OS+NTnYhkVDQpliZMt7wmu/yzHi3z/u9bDFx/VJ+hWs=,20170323,4,0,0,0,4,8,916.012
MYEy/UkY36HmXRnNmtK5TlIvNn1hhx1UUgtVOa7PcjU=,20170313,8,4,2,0,68,52,15704.257
l5kgLD9o9D4fB5Dlft3/sd3x+/dwxV0f7/avj5M/qy8=,20170312,0,0,0,0,10,6,2447.369
ZkmGepnQQN/eEVu0qrUJfXutV6JmwxvBrK77QIsVqcM=,20170313,0,3,0,1,118,32,31311.132
opeOE/hJHtXCRuvvMTxs1lKxYvroXNhNl2xm/s8xhI0=,20170326,5,1,0,1,12,17,3382.545
FQ44KdGrmVgSaFo/Z7fiUSISrsKWIootZ5ApRMKAULM=,20170303,1,0,0,0,5,6,1115.528
zZUqiF5rQ5gAxfInVTx1EqU169I9/szJdoDHgOtS3R0=,20170329,5,0,0,2,6,13,1964.656
NX+aLDrP754VeSQAj2jTeNzCoIYKtgAguTjdJkCYymU=,20170324,2,1,0,1,6,5,1819.114
3SDcSlgTabCBhBvBYSDF5ZqTgX3RrvYJxhPyl1CQi7g=,20170322,25,2,0,4,56,53,13388.452
WSn4MfT6i3vQ6kxHKx1wPLOEVDIiGi+nvYjI9W8LB6Q=,20170321,20,1,0,1,22,31,5402.579
CWZK3xOdxVhtoZTx1s0w7B4B8FtexSzPbNyvNlv0ugI=,20170302,4,2,1,1,67,40,14067.066
DFMre3fUzDV5O2hd7cv3SJIKoNkj51Je/dRsgx3iNmY=,20170316,0,0,0,0,22,22,6020.313
YccGCXQ0cOWYgc8PYjzCjM0/XcS4Ds6kJUeJb41xX/w=,20170314,0,0,0,1,12,13,2264.87
M72HUpuz3CNzOkH5FuczWY8rwBlVS9z7XMUs74ohVKY=,20170329,9,1,4,4,115,106,30362.071
4T+yzZSuUx6FVZo3n5nXYLW4gLf4OaGq1A8tix7/jR0=,20170321,1,1,0,5,10,16,3824.592
WzoIyUME2D3jtQweCUy5GcDd39zzOaTinZ9WZ/FVg7Q=,20170325,1,0,0,0,1,2,224.679
dvunsE4k5NW5UalGR7TtovtPIDezfbF1Za3J+wBwaGc=,20170316,1,0,0,0,640,38,75797.357
qDFuTO4Sm0yaMcTWE/tlMnCsqqwkXMtZ7fsHOz4wZ/4=,20170327,1,3,1,1,13,16,3852.065
2WpR9Ovtm0xGoM8echf5Aa/LGHici4f79XDelDzTVs8=,20170302,1,0,0,0,5,5,1360.73
jrnVBLf2Vb7a/iKUhmP1YBxxVVRi3LwWaxVKgWlDlMI=,20170305,0,1,0,0,1,2,342.41
fEgwG/KJhk/trLHTa6XFSgHZuEtk4J+G21JcS/CVP+k=,20170329,4,1,1,0,51,25,13496.68
mPpTrdfniHHJ/hyD9vgyjpIQFdXgu+q1gOhq37eLifA=,20170306,8,0,0,0,37,28,9527.505
AxlCZaEynJODU804dqWco29/BQbx8qL05lmLDwwwAwE=,20170321,7,0,0,0,6,12,1723.284
mZeAULetOH4I/aG3teB75QZ3t298nvS2X+e32SYu+dQ=,20170331,4,3,2,7,6,14,3841.023
WvHNkMLe54Jrp1CNECHro6CaSmqP3dExRqDAixxecyw=,20170329,0,0,1,1,8,10,2477.473
TdaCMaXcPyVvTxvv4Fp7bKzjSJOnlb4E12floReheLQ=,20170310,4,0,1,1,10,14,3153.951
Wms1QESR98SHpcQcNK71I0K1UNW4AZAsWLSNaBSmXRw=,20170305,6,1,0,0,3,10,821.448
seAqUDKJNxIjBsgAKrPqx266rlS1DtwqEFWlV+iuRrM=,20170325,7,5,4,1,17,34,5770.773
6bqTkhF3BJp4IyrYakGCEj0YaOqZAotv+PUYvcSyA5k=,20170301,8,2,3,5,21,25,7466.326
hV0s12aw/UR7rMxSsJRAoSQbwMKq9zFa17vrlHib1Co=,20170309,0,1,0,0,4,5,1087.397
ICHs3B7d73lBVxybe3mwZnnvIweP1IrtP353M0ugM0k=,20170312,4,1,2,0,61,58,19822.963
BzptyH5fA+opCp8l7ZMOyouudsbsONnuJboceTeIA4c=,20170307,1,0,0,0,2,3,507.224
c7JSMGLbMjBFwcF6PnQmPEKK/AS8p1NA02ZuYuGmd8c=,20170327,13,3,1,0,52,69,13071.745
bbu/0xqMiPfyjBjh4FSWoOfNEIQn91yadlaOoxqbwFk=,20170304,0,0,1,0,5,5,1315.494
eAwCbKSTF5THmMLNl54vrue/j2nmOaDeDlcaMXkdyjU=,20170307,3,1,1,0,59,63,15364.46
Sdg/vQzWQy7VJS7BSbIO68oVbnzuGC34Q+o2BALEXX0=,20170315,0,0,0,0,3,3,671.502
nof69/nrq/Vd3iY3OzvonEnfMPqVAeQZkB4LSwmQjo4=,20170321,6,4,1,0,12,17,4041.802
rxc1YUlrHy34uQgr5WRlGc1b07nSwSF2rNYgYZvhDv4=,20170312,5,0,0,0,4,9,1111.662
OJ78xIE61jKVt3BRdo0hTenBpoTy/4EZ/rHnb9IKaEM=,20170308,0,0,1,1,4,6,1280.472
VdljVRZhJpPEMcNoNtwFl1+6GR87iEAmXMqtvwqMOVY=,20170317,0,0,0,0,27,17,6716.618
ERWrX3Zz53o7DvkHuMLv4K2E3Bh9xKt+8RVyVJ4/VWA=,20170327,2,0,0,0,27,28,7242.532
vKJUG5tjKlQN5q64K+AJPvDlwzqnp5jA2j+f/FcxcS8=,20170302,2,0,0,0,20,21,4899.386
D/2D+QAGxmCvYZcQF8XYeRqjqFpdSP608crpLjA24Lc=,20170317,1,0,0,1,0,2,379.205
JiRQjFtTRJKP7PhK7g8sYMAZoS2YmIzqRDKnbSJox5A=,20170308,3,0,0,0,3,6,812.596
TCF6wk5AEAFOFGT+MdJD7k+RB1mWkq1Xp+VpiXl+GtE=,20170321,2,2,0,2,40,42,10036.938
w9F0foVyyaPrw/OeLdqeLa3YAakjZDU7LcE/4xyQmPI=,20170327,0,0,1,0,119,13,33144.225
o7gYwsZSLPpo39ryP5o0ZZGYgOWwuzg8DM5DBVGX9pw=,20170318,4,0,0,1,92,72,24067.466
477F8DmC4pv9cvgFaSexOzJvIYOy5vumcsibmFBvSlw=,20170322,0,0,0,0,1,1,270.315
Qve3y40RC3AjdHEnCHqsMh5QgzNm3gA301vXyAxqf7c=,20170309,0,0,0,0,133,114,29480.259
0cOzdm+S+6Cl1cmntFLgftSm3bL5ohAi2yHY9c65oBM=,20170322,4,0,0,0,8,11,2845.638
REHAcIPZ2JliN1VDQZK3mJzLhkNAYO9OKfI+I1InbvM=,20170315,47,7,6,2,58,58,18776.184
9hgZhc+3zqFrg6l8yNw4LG22b+/dDy44RDy3rJEncNA=,20170317,34,3,2,4,45,79,12836.106
YhbHUeWyWw67G0Mch/OGOFzyf7c0P4hNAMNTsjsbm+w=,20170320,0,0,0,0,4,4,1124.761
vvuIDpc4dZHZGFatUg9Gzl2oeeUl9ufwTXoZ3PovHGQ=,20170323,0,0,0,0,5,5,1267.0
zPvVe0eMXhGyv9h+RnNA/SXcEt8pgkI4aw0Xb7MfKtY=,20170327,1,0,0,1,13,2,2989.819
vLBAtwx0Brh7V+fR/aECypfkqIsfO2AxStyUo6D9JK4=,20170331,5,3,1,0,195,59,34919.173
AK6tp3YIt2Be4kW6MShgHkP0E9bJK4fUt2QX9v6AxIE=,20170321,0,1,0,0,15,15,3864.513
EuhqGHd2h/lpSjzmvkWLWxcQZEgxl6rOw5M7s/Z3UQY=,20170312,42,4,4,0,7,49,2981.906
